t,x1,y1,x2,y2,x3,y3
4.12,-1.76469200365020362220,0.88423908208793955410,1.54375566394911212242,0.99582652404306359895,-0.01383061037408528371,-1.92516692416688317557
4.14,-1.76426611357197038465,0.89504805089492545100,1.55197799914763701068,0.98964937705300670689,-0.02421690552756943643,-1.92960293279180250536
4.16,-1.76377773448988217631,0.90582459418478011859,1.56013891473516697062,0.98343627153654233908,-0.03460572566040860665,-1.93396582543028339174
4.18,-1.76322730380003811490,0.91656853273068483734,1.56823849325116504438,0.97718767817720875168,-0.04499668536204143310,-1.93825590663137137248
4.20,-1.76261525570257093776,0.92727969018445388638,1.57627681797383978335,0.97090406337342949339,-0.05538940345853828745,-1.94247347951933679866
4.22,-1.76194202120164788994,0.93795789307653087974,1.58425397292014236150,0.96458588923851584784,-0.06578350301259766608,-1.94661884579367416848
4.24,-1.76120802810547050221,0.94860297081599254110,1.59217004284576901796,0.95823361360066461323,-0.07617861132354977749,-1.95069230572910390364
4.26,-1.76041370102627481309,0.95921475569054481802,1.60002511324515950264,0.95184769000296021169,-0.08657435992735298957,-1.95469415817556968484
4.28,-1.75955946138033048065,0.96979308286652687876,1.60781927035149796446,0.94542856770337257988,-0.09697038459659733378,-1.95862470055824133830
4.30,-1.75864572738794189277,0.98033779038890700441,1.61555260113671250721,0.93897669167475927843,-0.10736632534050094545,-1.96248422887751172716
4.32,-1.75767291407344727894,0.99084871918128691881,1.62322519331147541166,0.93249250260486316044,-0.11776182640491382470,-1.96627303770900030422
4.34,-1.75664143326521959843,1.00132571304589745864,1.63083713532520246936,0.92597643689631525810,-0.12815653627231396450,-1.96999142020354955918
4.36,-1.75555169359566543008,1.01176861866360212616,1.63838851636605475903,0.91942892666663145196,-0.13855010766181102833,-1.97363966808722746116
4.38,-1.75440410050122608254,1.02217728559389486875,1.64587942636093575999,0.91285039974821569064,-0.14894219752914300559,-1.97721807166132679257
4.40,-1.75319905622237692810,1.03255156627490141119,1.65330995597549468279,0.90624127968835732627,-0.15933246706667944514,-1.98072691980236492704
4.42,-1.75193695980362762477,1.04289131602337770133,1.66068019661412336063,0.89960198574923344594,-0.16972058170341799976,-1.98416649996208338536
4.44,-1.75061820709352189418,1.05319639303471213054,1.66799024041995891388,0.89293293290790654027,-0.18010621110498781228,-1.98753709816744916772
4.46,-1.74924319074463774371,1.06346665838292375739,1.67524018027488219573,0.88623453185632583562,-0.19048902917364768372,-1.99083899902065386556
4.48,-1.74781230021358746640,1.07370197602066252962,1.68243010979951734818,0.87950718900132807132,-0.20086871404828549048,-1.99407248569911343949
4.50,-1.74632592176101808512,1.08390221277920928422,1.68956012335323313422,0.87275130646463627837,-0.21124494810441893367,-1.99723783995546799730
4.52,-1.74478443845160979819,1.09406723836847752374,1.69663031603414293791,0.86596728208285889128,-0.22161741795419739876,-2.00033534211758379229
4.54,-1.74318823015407775578,1.10419692537701097379,1.70364078367910320999,0.85915550940749207953,-0.23198581444639868043,-2.00336527108855122492
4.56,-1.74153767354117117172,1.11429114927198402718,1.71059162286371524431,0.85231637770491830430,-0.24234983266643039812,-2.00632790434668439872
4.58,-1.73983314208967376757,1.12434978839920352023,1.71748293090232406755,0.84545027195640665152,-0.25270917193633102293,-2.00922351794552289661
4.60,-1.73807500608040288448,1.13437272398310673438,1.72431480584801866129,0.83855757285811249879,-0.26306353581476804582,-2.01205238651383178095
4.62,-1.73626363259821059337,1.14435984012676250643,1.73108734649263262817,0.83163865682107784849,-0.27341263209704025350,-2.01481478325559981712
4.64,-1.73439938756481026871,1.15431101577918893142,1.73780064659321964449,0.82469390204033388159,-0.28375616450574675520,-2.01751097769229170709
4.66,-1.73248263420870363127,1.16422612930000490827,1.74445479795079760876,0.81772368472546308471,-0.29409383760391377693,-2.02014123660643107883
4.68,-1.73051373126328655871,1.17410506739198639004,1.75104989707793978759,0.81072837274384024209,-0.30442536580118700895,-2.02270582696751644036
4.70,-1.72849303490906791581,1.18394771852436031523,1.75758604062153800385,0.80370833082728965202,-0.31475046640886655824,-2.02520501433505462074
4.72,-1.72642089877366911033,1.19375397293280105515,1.76406332536280086032,0.79666392057208745836,-0.32506885963990317379,-2.02763906285855899370
4.74,-1.72429767393182498125,1.20352372261943330045,1.77048184821725573812,0.78959550043895998517,-0.33538026860890207681,-2.03000823527755258624
4.76,-1.72212370890538335466,1.21325686135282939659,1.77684170623474679829,0.78250342575308506898,-0.34568441933211924155,-2.03231279292156408189
4.78,-1.71989934966330526578,1.22295328466801200840,1.78314299659943698018,0.77538804870409061554,-0.35598104072746494797,-2.03455299571013137339
4.80,-1.71762493962166429284,1.23261288986645167753,1.78938581662980578102,0.76824971834605637611,-0.36626986461450028454,-2.03672910215279889812
4.82,-1.71530081964364722324,1.24223557601606904299,1.79557026377865125433,0.76108878059751172707,-0.37655062571444097852,-2.03884136934911941452
4.84,-1.71292732803955449761,1.25182124395123217653,1.80169643563308867762,0.75390557824143844545,-0.38682306165015284405,-2.04089005298865311389
4.86,-1.71050480056679865548,1.26136979627276035743,1.80776442991455166265,0.74670045092526748931,-0.39708691294615688916,-2.04287540735096806443
4.88,-1.70803357042990611170,1.27088113734791940956,1.81377434447879082313,0.73947373516088232837,-0.40734192302862415325,-2.04479768530563932316
4.90,-1.70551396828051515797,1.28035517331042636435,1.81972627731587510702,0.73222576432461572438,-0.41758783822538070307,-2.04665713831225071218
4.92,-1.70294632221737884947,1.28979181206044546393,1.82562032655019046423,0.72495686865725283976,-0.42782440776590280329,-2.04845401642039259826
4.94,-1.70033095778636145212,1.29919096326459171387,1.83145659044044162300,0.71766737526402823999,-0.43805138378132146837,-2.05018856826966366924
4.96,-1.69766819798044132916,1.30855253835592688638,1.83723516737965009149,0.71035760811462866915,-0.44826852130441824373,-2.05186104108967048987
4.98,-1.69495836323971005299,1.31787645053396418326,1.84295615589515571209,0.70302788804319038540,-0.45847557826962936911,-2.05347168070002705775
5.00,-1.69220177145137129493,1.32716261476466401703,1.84861965464861555120,0.69567853274830182553,-0.46867231551304167070,-2.05502073151035435927
